ID;Fact_Companion_ID;Companion_ID
398812;4458;1
398814;4459;1
398815;4460;1
399193;4461;1
399195;4462;1
399255;4463;1
399374;4464;1
399375;4465;1
399411;4466;1
399412;4467;1
399416;4468;1
399418;4469;1
399419;4470;1
399420;4471;1
399421;4472;1
399422;4473;1
399423;4474;1
399424;4475;1
399425;4476;1
399426;4477;1
399439;4478;1
399443;4479;1
399479;4480;1
399480;4481;1
399753;4482;1
401175;4483;1
401187;4484;1
402623;4485;1
402685;4486;1
402757;4487;1
402758;4488;1
402759;4489;1
402760;4490;1
402761;4491;1
402814;4492;1
402815;4493;1
402816;4494;1
402817;4495;1
402818;4496;1
402819;4497;1
402856;4498;1
403076;4499;1
403530;4500;1
403592;4501;1
403773;4502;1
404509;4503;1
404592;4504;1
404593;4505;1
404594;4506;1
404595;4507;1
404754;4508;1
404755;4509;1
404756;4510;1
404757;4511;1
404758;4512;1
404759;4513;1
405111;4514;1
405137;4515;1
405138;4516;1
405139;4517;1
405140;4518;1
405205;4519;1
405433;4520;1
405571;4521;1
405572;4522;1
405573;4523;1
405576;4524;1
405662;4525;1
405663;4526;1
405664;4527;1
405665;4528;1
405666;4529;1
405667;4530;1
405889;4531;1
405892;4532;1
406003;4533;1
406018;4534;1
406169;4535;1
406267;4536;1
406323;4537;1
406408;4538;1
406409;4539;1
406410;4540;1
406413;4541;1
406414;4542;1
406519;4543;1
406701;4544;1
406793;4545;1
406794;4546;1
406795;4547;1
406953;4548;1
407390;4549;1
408800;4550;1
409232;4551;1
409374;4552;1
409396;4553;1
409503;4554;1
409619;4555;1
410003;4556;1
410189;4557;1
411142;4558;1
411352;4559;1
411363;4560;1
411711;4561;1
412271;4562;1
412272;4563;1
413246;4564;1
413853;4565;1
413854;4566;1
413914;4567;1
414069;4568;1
414070;4569;1
414071;4570;1
414172;4571;1
414173;4572;1
414174;4573;1
414228;4574;1
414741;4575;1
415186;4576;1
417281;4577;1
419051;4578;1
420114;4579;1
420767;4580;1
420781;4581;1
420880;4582;1
421335;4583;1
421677;4584;1
421768;4585;1
421880;4586;1
422008;4587;1
422952;4588;1
423111;4589;1
423288;4590;1
425519;4591;1
425762;4592;1
425930;4593;1
425931;4594;1
427933;4595;1
429262;4596;1
429592;4597;1
430299;4598;1
430709;4599;1
430710;4600;1
430712;4601;1
431211;4602;1
432041;4603;1
432192;4604;1
432427;4605;1
432455;4606;1
432621;4607;1
432820;4608;1
433128;4609;1
433234;4610;1
433235;4611;1
433237;4612;1
433238;4613;1
433239;4614;1
433240;4615;1
433256;4616;1
433719;4617;1
434021;4618;1
434084;4619;1
434085;4620;1
434091;4621;1
434449;4622;1
434461;4623;1
435083;4624;1
435084;4625;1
435085;4626;1
435106;4627;1
435107;4628;1
435108;4629;1
435109;4630;1
435111;4631;1
435140;4632;1
435268;4633;1
435316;4634;1
435630;4635;1
435786;4636;1
436143;4637;1
436351;4638;1
436502;4639;1
436514;4640;1
436686;4641;1
436877;4642;1
437187;4643;1
437350;4644;1
437403;4645;1
437595;4646;1
437632;4647;1
437796;4648;1
437841;4649;1
437878;4650;1
437921;4651;1
437927;4652;1
437945;4653;1
437947;4654;1
437948;4655;1
437949;4656;1
438000;4657;1
438450;4658;1
438453;4659;1
438454;4660;1
438455;4661;1
438456;4662;1
438814;4663;1
438815;4664;1
438817;4665;1
438818;4666;1
438980;4667;1
439012;4668;1
439014;4669;1
439015;4670;1
439016;4671;1
439017;4672;1
439018;4673;1
439188;4674;1
439318;4675;1
439354;4676;1
439426;4677;1
439434;4678;1
439435;4679;1
439436;4680;1
439438;4681;1
439439;4682;1
439443;4683;1
439568;4684;1
439607;4685;1
439750;4686;1
439782;4687;1
439861;4688;1
439878;4689;1
439899;4690;1
439945;4691;1
439946;4692;1
439948;4693;1
439949;4694;1
439950;4695;1
439951;4696;1
440050;4697;1
440224;4698;1
440330;4699;1
440730;4700;1
440745;4701;1
440747;4702;1
440750;4703;1
440751;4704;1
440752;4705;1
440753;4706;1
440754;4707;1
440890;4708;1
440906;4709;1
440973;4710;1
440979;4711;1
440987;4712;1
441048;4713;1
441070;4714;1
441071;4715;1
441072;4716;1
441073;4717;1
441074;4718;1
441077;4719;1
441234;4720;1
441239;4721;1
441241;4722;1
441255;4723;1
441305;4724;1
441306;4725;1
441307;4726;1
441482;4727;1
441648;4728;1
441649;4729;1
441654;4730;1
441945;4731;1
442094;4732;1
442129;4733;1
442159;4734;1
442395;4735;1
442486;4736;1
442585;4737;1
443016;4738;1
443018;4739;1
443607;4740;1
443608;4741;1
443609;4742;1
443610;4743;1
443611;4744;1
443612;4745;1
443841;4746;1
443886;4747;1
443980;4748;1
444388;4749;1
444411;4750;1
444633;4751;1
444635;4752;1
444646;4753;1
444695;4754;1
444707;4755;1
445125;4756;1
445173;4757;1
445332;4758;1
445334;4759;1
445517;4760;1
445756;4761;1
445818;4762;1
445819;4763;1
445853;4764;1
445986;4765;1
446018;4766;1
446100;4767;1
446158;4768;1
446179;4769;1
446184;4770;1
446290;4771;1
446336;4772;1
446634;4773;1
447179;4774;1
447253;4775;1
447355;4776;1
447506;4777;1
447685;4778;1
447716;4779;1
447783;4780;1
447788;4781;1
448001;4782;1
448004;4783;1
448120;4784;1
448125;4785;1
448258;4786;1
448259;4787;1
448260;4788;1
448261;4789;1
448271;4790;1
448393;4791;1
448613;4792;1
448637;4793;1
448822;4794;1
448859;4795;1
448898;4796;1
448946;4797;1
448966;4798;1
448972;4799;1
449026;4800;1
449031;4801;1
449032;4802;1
449059;4803;1
449061;4804;1
449067;4805;1
449311;4806;1
449328;4807;1
449430;4808;1
449469;4809;1
449470;4810;1
449471;4811;1
449472;4812;1
449473;4813;1
449474;4814;1
449477;4815;1
449904;4816;1
450041;4817;1
450460;4818;1
450698;4819;1
451071;4820;1
451218;4821;1
451340;4822;1
451356;4823;1
451360;4824;1
451390;4825;1
451391;4826;1
451392;4827;1
451393;4828;1
451394;4829;1
451395;4830;1
451396;4831;1
451397;4832;1
451398;4833;1
451399;4834;1
451450;4835;1
451451;4836;1
451461;4837;1
451462;4838;1
451475;4839;1
451483;4840;1
451513;4841;1
451548;4842;1
451568;4843;1
451569;4844;1
451570;4845;1
451571;4846;1
451623;4847;1
451624;4848;1
451627;4849;1
451628;4850;1
451629;4851;1
451695;4852;1
451815;4853;1
451839;4854;1
451840;4855;1
451841;4856;1
451842;4857;1
451843;4858;1
451845;4859;1
451846;4860;1
451858;4861;1
451860;4862;1
451861;4863;1
451862;4864;1
451863;4865;1
451895;4866;1
451896;4867;1
451898;4868;1
451979;4869;1
452038;4870;1
452039;4871;1
452079;4872;1
452087;4873;1
452162;4874;1
452235;4875;1
452258;4876;1
452277;4877;1
452339;4878;1
452351;4879;1
452378;4880;1
452402;4881;1
452404;4882;1
452507;4883;1
452510;4884;1
452588;4885;1
452589;4886;1
452636;4887;1
452644;4888;1
452650;4889;1
452700;4890;1
452757;4891;1
452831;4892;1
452926;4893;1
452949;4894;1
453083;4895;1
453084;4896;1
453087;4897;1
453460;4898;1
453555;4899;1
453561;4900;1
453568;4901;1
453598;4902;1
453685;4903;1
453731;4904;1
453741;4905;1
453758;4906;1
453759;4907;1
453760;4908;1
453764;4909;1
453950;4910;1
454037;4911;1
454102;4912;1
454114;4913;1
454269;4914;1
454275;4915;1
454276;4916;1
454292;4917;1
454332;4918;1
454544;4919;1
454703;4920;1
454704;4921;1
454767;4922;1
454790;4923;1
454803;4924;1
454913;4925;1
455141;4926;1
455232;4927;1
455274;4928;1
455337;4929;1
455418;4930;1
455491;4931;1
455550;4932;1
455691;4933;1
455840;4934;1
456157;4935;1
456167;4936;1
456232;4937;1
456260;4938;1
456501;4939;1
456512;4940;1
456524;4941;1
456538;4942;1
456547;4943;1
456548;4944;1
456549;4945;1
456559;4946;1
456571;4947;1
456572;4948;1
456573;4949;1
456582;4950;1
456583;4951;1
456584;4952;1
456600;4953;1
456689;4954;1
456724;4955;1
456808;4956;1
456809;4957;1
456880;4958;1
457228;4959;1
457229;4960;1
457287;4961;1
457289;4962;1
457290;4963;1
457291;4964;1
457301;4965;1
457302;4966;1
457303;4967;1
457338;4968;1
457459;4969;1
457498;4970;1
457517;4971;1
457554;4972;1
457570;4973;1
457571;4974;1
457572;4975;1
457583;4976;1
457601;4977;1
457602;4978;1
457627;4979;1
457637;4980;1
457660;4981;1
457695;4982;1
457699;4983;1
457718;4984;1
457728;4985;1
457771;4986;1
457774;4987;1
457777;4988;1
457778;4989;1
457783;4990;1
457789;4991;1
457825;4992;1
457935;4993;1
458002;4994;1
458046;4995;1
458085;4996;1
458086;4997;1
458088;4998;1
458090;4999;1
458091;5000;1
458096;5001;1
458098;5002;1
458099;5003;1
458100;5004;1
458101;5005;1
458126;5006;1
458245;5007;1
458246;5008;1
458247;5009;1
458248;5010;1
458250;5011;1
458251;5012;1
458269;5013;1
458270;5014;1
458271;5015;1
458351;5016;1
458352;5017;1
458399;5018;1
458436;5019;1
458490;5020;1
458546;5021;1
458641;5022;1
458698;5023;1
458777;5024;1
458783;5025;1
458797;5026;1
458885;5027;1
458932;5028;1
458977;5029;1
459025;5030;1
459113;5031;1
459147;5032;1
459161;5033;1
459316;5034;1
459480;5035;1
459503;5036;1
459630;5037;1
459631;5038;1
459635;5039;1
459636;5040;1
459641;5041;1
459681;5042;1
459682;5043;1
459693;5044;1
459706;5045;1
459709;5046;1
459806;5047;1
459811;5048;1
459877;5049;1
460164;5050;1
460166;5051;1
460279;5052;1
367178;5053;1
367179;5054;1
367182;5055;1
368104;5056;1
368379;5057;1
368380;5058;1
368411;5059;1
368415;5060;1
368425;5061;1
368426;5062;1
368428;5063;1
368429;5064;1
368448;5065;1
368472;5066;1
368473;5067;1
368647;5068;1
369217;5069;1
369377;5070;1
369590;5071;1
369862;5072;1
370147;5073;1
370839;5074;1
370845;5075;1
370897;5076;1
370900;5077;1
370901;5078;1
370902;5079;1
370903;5080;1
371005;5081;1
371006;5082;1
371027;5083;1
371029;5084;1
371039;5085;1
371040;5086;1
371041;5087;1
371070;5088;1
371071;5089;1
371388;5090;1
371563;5091;1
371588;5092;1
371642;5093;1
371643;5094;1
371644;5095;1
371706;5096;1
372415;5097;1
372778;5098;1
372860;5099;1
373000;5100;1
373691;5101;1
373706;5102;1
374075;5103;1
374076;5104;1
374077;5105;1
374078;5106;1
374079;5107;1
374080;5108;1
374282;5109;1
381647;5110;1
381859;5111;1
386271;5112;1
386993;5113;1
386995;5114;1
387721;5115;1
387778;5116;1
387870;5117;1
387946;5118;1
388339;5119;1
388340;5120;1
388341;5121;1
388349;5122;1
388360;5123;1
389115;5124;1
389637;5125;1
389760;5126;1
389761;5127;1
389894;5128;1
390115;5129;1
390222;5130;1
390223;5131;1
390224;5132;1
390226;5133;1
390232;5134;1
390440;5135;1
390603;5136;1
391225;5137;1
391973;5138;1
391987;5139;1
391988;5140;1
391991;5141;1
392005;5142;1
392012;5143;1
392013;5144;1
392015;5145;1
392018;5146;1
392019;5147;1
392020;5148;1
392021;5149;1
392022;5150;1
392023;5151;1
392025;5152;1
392029;5153;1
392030;5154;1
392032;5155;1
392033;5156;1
392040;5157;1
392041;5158;1
392043;5159;1
392044;5160;1
392045;5161;1
392306;5162;1
392307;5163;1
392992;5164;1
392993;5165;1
393077;5166;1
393493;5167;1
393609;5168;1
393783;5169;1
394018;5170;1
394279;5171;1
394280;5172;1
394282;5173;1
394486;5174;1
394516;5175;1
394517;5176;1
394518;5177;1
394529;5178;1
394531;5179;1
394532;5180;1
394533;5181;1
394541;5182;1
394547;5183;1
394548;5184;1
394550;5185;1
394572;5186;1
394575;5187;1
394576;5188;1
394581;5189;1
394595;5190;1
394596;5191;1
394597;5192;1
394598;5193;1
394599;5194;1
394600;5195;1
394613;5196;1
394614;5197;1
394615;5198;1
394679;5199;1
394680;5200;1
395124;5201;1
395125;5202;1
395791;5203;1
396188;5204;1
396939;5205;1
396940;5206;1
397995;5207;1
397996;5208;1
398177;5209;1
398196;5210;1
398197;5211;1
398198;5212;1
398241;5213;1
398249;5214;1
398461;5215;1
398783;5216;1
399259;5217;1
399520;5218;1
399951;5219;1
400169;5220;1
400174;5221;1
400650;5222;1
400651;5223;1
400654;5224;1
400655;5225;1
401474;5226;1
401780;5227;1
401975;5228;1
404278;5229;1
407372;5230;1
407596;5231;1
407597;5232;1
407598;5233;1
407599;5234;1
407613;5235;1
409581;5236;1
409695;5237;1
410111;5238;1
410112;5239;1
410944;5240;1
410946;5241;1
411004;5242;1
411017;5243;1
411018;5244;1
411080;5245;1
411358;5246;1
411359;5247;1
411360;5248;1
411361;5249;1
411967;5250;1
412203;5251;1
412325;5252;1
412763;5253;1
412764;5254;1
413411;5255;1
413412;5256;1
413829;5257;1
413830;5258;1
413831;5259;1
413832;5260;1
413833;5261;1
413834;5262;1
414128;5263;1
414141;5264;1
414143;5265;1
414144;5266;1
414458;5267;1
414459;5268;1
415173;5269;1
415202;5270;1
415301;5271;1
415567;5272;1
415793;5273;1
416377;5274;1
416428;5275;1
416429;5276;1
416455;5277;1
416456;5278;1
416458;5279;1
416459;5280;1
416503;5281;1
416504;5282;1
416505;5283;1
416551;5284;1
416733;5285;1
417316;5286;1
417880;5287;1
418070;5288;1
418421;5289;1
418487;5290;1
418491;5291;1
418916;5292;1
418935;5293;1
418941;5294;1
418944;5295;1
418947;5296;1
419208;5297;1
419245;5298;1
419331;5299;1
419336;5300;1
419358;5301;1
419481;5302;1
419482;5303;1
419489;5304;1
419491;5305;1
419492;5306;1
419493;5307;1
419494;5308;1
419495;5309;1
419496;5310;1
419497;5311;1
419504;5312;1
419505;5313;1
419506;5314;1
419507;5315;1
419508;5316;1
419509;5317;1
419510;5318;1
419535;5319;1
419536;5320;1
419537;5321;1
419538;5322;1
419540;5323;1
419541;5324;1
419542;5325;1
419720;5326;1
425233;5327;1
425609;5328;1
425892;5329;1
426762;5330;1
426763;5331;1
426862;5332;1
427010;5333;1
428417;5334;1
428726;5335;1
428727;5336;1
428756;5337;1
428758;5338;1
428982;5339;1
428983;5340;1
428984;5341;1
428985;5342;1
429053;5343;1
429487;5344;1
429580;5345;1
429913;5346;1
429914;5347;1
429915;5348;1
429983;5349;1
430294;5350;1
430295;5351;1
430347;5352;1
430348;5353;1
431586;5354;1
431587;5355;1
431617;5356;1
431804;5357;1
432056;5358;1
432169;5359;1
432640;5360;1
432641;5361;1
433149;5362;1
433253;5363;1
433260;5364;1
433261;5365;1
433262;5366;1
433366;5367;1
433368;5368;1
434849;5369;1
434854;5370;1
434855;5371;1
434856;5372;1
434897;5373;1
434898;5374;1
435052;5375;1
435053;5376;1
435054;5377;1
435055;5378;1
435056;5379;1
435057;5380;1
435058;5381;1
435059;5382;1
435061;5383;1
435223;5384;1
435224;5385;1
435225;5386;1
435226;5387;1
435227;5388;1
435228;5389;1
435229;5390;1
435230;5391;1
435231;5392;1
435232;5393;1
435233;5394;1
435234;5395;1
435235;5396;1
435236;5397;1
435237;5398;1
435238;5399;1
435382;5400;1
435383;5401;1
435593;5402;1
435597;5403;1
435598;5404;1
435599;5405;1
436076;5406;1
437270;5407;1
437271;5408;1
437272;5409;1
437273;5410;1
437274;5411;1
437900;5412;1
438219;5413;1
438626;5414;1
438701;5415;1
438702;5416;1
438703;5417;1
438978;5418;1
439052;5419;1
439053;5420;1
439054;5421;1
439073;5422;1
439074;5423;1
439324;5424;1
439927;5425;1
440031;5426;1
440423;5427;1
440424;5428;1
440501;5429;1
440521;5430;1
440522;5431;1
440524;5432;1
440525;5433;1
440526;5434;1
440537;5435;1
441001;5436;1
441002;5437;1
441136;5438;1
441214;5439;1
441369;5440;1
441430;5441;1
441655;5442;1
441700;5443;1
441701;5444;1
441752;5445;1
441884;5446;1
441885;5447;1
441886;5448;1
441887;5449;1
441888;5450;1
441926;5451;1
441934;5452;1
441935;5453;1
441936;5454;1
441937;5455;1
441938;5456;1
441939;5457;1
441940;5458;1
441941;5459;1
441953;5460;1
441961;5461;1
441962;5462;1
442099;5463;1
442269;5464;1
442270;5465;1
442575;5466;1
442655;5467;1
442944;5468;1
443098;5469;1
443099;5470;1
443589;5471;1
443590;5472;1
443620;5473;1
443622;5474;1
443623;5475;1
443624;5476;1
443627;5477;1
443632;5478;1
443633;5479;1
443634;5480;1
443635;5481;1
443636;5482;1
443711;5483;1
443712;5484;1
443713;5485;1
444098;5486;1
444177;5487;1
444227;5488;1
444693;5489;1
444824;5490;1
444953;5491;1
444955;5492;1
445059;5493;1
445062;5494;1
445216;5495;1
445252;5496;1
445272;5497;1
445297;5498;1
445298;5499;1
445302;5500;1
445303;5501;1
445304;5502;1
445305;5503;1
445306;5504;1
445307;5505;1
445308;5506;1
445324;5507;1
445325;5508;1
445326;5509;1
445327;5510;1
445328;5511;1
445329;5512;1
445335;5513;1
445336;5514;1
445337;5515;1
445338;5516;1
445339;5517;1
445340;5518;1
445381;5519;1
445482;5520;1
445662;5521;1
445699;5522;1
445912;5523;1
445913;5524;1
445914;5525;1
446235;5526;1
446400;5527;1
446445;5528;1
446446;5529;1
446447;5530;1
446448;5531;1
446449;5532;1
446450;5533;1
446463;5534;1
446714;5535;1
446715;5536;1
446729;5537;1
446818;5538;1
446820;5539;1
446821;5540;1
446822;5541;1
446833;5542;1
446859;5543;1
446863;5544;1
446866;5545;1
446867;5546;1
446868;5547;1
446869;5548;1
446871;5549;1
446872;5550;1
446873;5551;1
446874;5552;1
446875;5553;1
446877;5554;1
446878;5555;1
446879;5556;1
446880;5557;1
446881;5558;1
446882;5559;1
446883;5560;1
446884;5561;1
446907;5562;1
446908;5563;1
447651;5564;1
447652;5565;1
447653;5566;1
447654;5567;1
447678;5568;1
448213;5569;1
448214;5570;1
448215;5571;1
448216;5572;1
448217;5573;1
448219;5574;1
448220;5575;1
448221;5576;1
448222;5577;1
448223;5578;1
448225;5579;1
449498;5580;1
449499;5581;1
449500;5582;1
449501;5583;1
449502;5584;1
449503;5585;1
449505;5586;1
449992;5587;1
449993;5588;1
449994;5589;1
449995;5590;1
449996;5591;1
449997;5592;1
450818;5593;1
450819;5594;1
450828;5595;1
450829;5596;1
450830;5597;1
450832;5598;1
450833;5599;1
450834;5600;1
451936;5601;1
451999;5602;1
452000;5603;1
452001;5604;1
452002;5605;1
462776;5606;1
462884;5607;1
462930;5608;1
463037;5609;1
106497;5610;1
106499;5611;1
106512;5612;1
106513;5613;1
106514;5614;1
106553;5615;1
106554;5616;1
106555;5617;1
106556;5618;1
107206;5619;1
109039;5620;1
109040;5621;1
109041;5622;1
109134;5623;1
109135;5624;1
109136;5625;1
109137;5626;1
109195;5627;1
109196;5628;1
109198;5629;1
109213;5630;1
109215;5631;1
109219;5632;1
109220;5633;1
109221;5634;1
109222;5635;1
109223;5636;1
109256;5637;1
109257;5638;1
109258;5639;1
109260;5640;1
109261;5641;1
109263;5642;1
109267;5643;1
110044;5644;1
110051;5645;1
110052;5646;1
110077;5647;1
110297;5648;1
110371;5649;1
110388;5650;1
110389;5651;1
110391;5652;1
110396;5653;1
110397;5654;1
110398;5655;1
110401;5656;1
110402;5657;1
110407;5658;1
110408;5659;1
110409;5660;1
110410;5661;1
110411;5662;1
110412;5663;1
110413;5664;1
110414;5665;1
110415;5666;1
110416;5667;1
110418;5668;1
110420;5669;1
110421;5670;1
110656;5671;1
110762;5672;1
111100;5673;1
111125;5674;1
111144;5675;1
111331;5676;1
111332;5677;1
111428;5678;1
111430;5679;1
111439;5680;1
111440;5681;1
111441;5682;1
111443;5683;1
111446;5684;1
111447;5685;1
111448;5686;1
111450;5687;1
111451;5688;1
111452;5689;1
111605;5690;1
112093;5691;1
112291;5692;1
112293;5693;1
112296;5694;1
112337;5695;1
112338;5696;1
112339;5697;1
112340;5698;1
112341;5699;1
112342;5700;1
112343;5701;1
112344;5702;1
112345;5703;1
112346;5704;1
112347;5705;1
112348;5706;1
112465;5707;1
112466;5708;1
112467;5709;1
112468;5710;1
112511;5711;1
112513;5712;1
112514;5713;1
112516;5714;1
112518;5715;1
112519;5716;1
112520;5717;1
112521;5718;1
112522;5719;1
112523;5720;1
112524;5721;1
112525;5722;1
112528;5723;1
112530;5724;1
112532;5725;1
112534;5726;1
112535;5727;1
112538;5728;1
112561;5729;1
112562;5730;1
112563;5731;1
112564;5732;1
112565;5733;1
112566;5734;1
112567;5735;1
112568;5736;1
112569;5737;1
112570;5738;1
112572;5739;1
112573;5740;1
112582;5741;1
112583;5742;1
112586;5743;1
112587;5744;1
112588;5745;1
112589;5746;1
112590;5747;1
112593;5748;1
112715;5749;1
112817;5750;1
112818;5751;1
112819;5752;1
112820;5753;1
112822;5754;1
112823;5755;1
112922;5756;1
113048;5757;1
113049;5758;1
113050;5759;1
113103;5760;1
113105;5761;1
113106;5762;1
113110;5763;1
113186;5764;1
113187;5765;1
113188;5766;1
113242;5767;1
114472;5768;1
114595;5769;1
114608;5770;1
114609;5771;1
118214;5772;1
118215;5773;1
118216;5774;1
118217;5775;1
118238;5776;1
118239;5777;1
118240;5778;1
118244;5779;1
118245;5780;1
118246;5781;1
118247;5782;1
118272;5783;1
118273;5784;1
118274;5785;1
118277;5786;1
118278;5787;1
118280;5788;1
118281;5789;1
118282;5790;1
118283;5791;1
118299;5792;1
118667;5793;1
119483;5794;1
119484;5795;1
119485;5796;1
119486;5797;1
119488;5798;1
119490;5799;1
120004;5800;1
120005;5801;1
120007;5802;1
120008;5803;1
120009;5804;1
120010;5805;1
120011;5806;1
120012;5807;1
120059;5808;1
120060;5809;1
120063;5810;1
120064;5811;1
120065;5812;1
120066;5813;1
120067;5814;1
120068;5815;1
120118;5816;1
120122;5817;1
120142;5818;1
120143;5819;1
120202;5820;1
121343;5821;1
121391;5822;1
121393;5823;1
121394;5824;1
121443;5825;1
121481;5826;1
121482;5827;1
121483;5828;1
121484;5829;1
121540;5830;1
121548;5831;1
121549;5832;1
121550;5833;1
121551;5834;1
121912;5835;1
122051;5836;1
122071;5837;1
122075;5838;1
122076;5839;1
122079;5840;1
122090;5841;1
123635;5842;1
123636;5843;1
123637;5844;1
123638;5845;1
123775;5846;1
123776;5847;1
123880;5848;1
123883;5849;1
123895;5850;1
123936;5851;1
123937;5852;1
123938;5853;1
123939;5854;1
123947;5855;1
123948;5856;1
123949;5857;1
123950;5858;1
123951;5859;1
123952;5860;1
123953;5861;1
123954;5862;1
124051;5863;1
124052;5864;1
124053;5865;1
124054;5866;1
124301;5867;1
124578;5868;1
124581;5869;1
124582;5870;1
125123;5871;1
125211;5872;1
125280;5873;1
125485;5874;1
125495;5875;1
125497;5876;1
125498;5877;1
125683;5878;1
125684;5879;1
125685;5880;1
125688;5881;1
125689;5882;1
125692;5883;1
125693;5884;1
125698;5885;1
125699;5886;1
125718;5887;1
125720;5888;1
125721;5889;1
125722;5890;1
125741;5891;1
125742;5892;1
125744;5893;1
125745;5894;1
125746;5895;1
125747;5896;1
125795;5897;1
125796;5898;1
125805;5899;1
125833;5900;1
125834;5901;1
125860;5902;1
125861;5903;1
125862;5904;1
125863;5905;1
125901;5906;1
125902;5907;1
125903;5908;1
125904;5909;1
125953;5910;1
125955;5911;1
125956;5912;1
125957;5913;1
131284;5914;1
131459;5915;1
131460;5916;1
131461;5917;1
131541;5918;1
131555;5919;1
131564;5920;1
131566;5921;1
131567;5922;1
131568;5923;1
131590;5924;1
131591;5925;1
131593;5926;1
131633;5927;1
131636;5928;1
132407;5929;1
132768;5930;1
132798;5931;1
132799;5932;1
132800;5933;1
132898;5934;1
132899;5935;1
132903;5936;1
132904;5937;1
132905;5938;1
132963;5939;1
132964;5940;1
132965;5941;1
132966;5942;1
132968;5943;1
132970;5944;1
132972;5945;1
132973;5946;1
132974;5947;1
132979;5948;1
132980;5949;1
132981;5950;1
132982;5951;1
132984;5952;1
133480;5953;1
133482;5954;1
133483;5955;1
133485;5956;1
133520;5957;1
133564;5958;1
133613;5959;1
133677;5960;1
133681;5961;1
133685;5962;1
133732;5963;1
133756;5964;1
133757;5965;1
133758;5966;1
133759;5967;1
133771;5968;1
133789;5969;1
133869;5970;1
134321;5971;1
134326;5972;1
134333;5973;1
134334;5974;1
134335;5975;1
134342;5976;1
134344;5977;1
134346;5978;1
134347;5979;1
134363;5980;1
134364;5981;1
134366;5982;1
134367;5983;1
134369;5984;1
134370;5985;1
134371;5986;1
134372;5987;1
134373;5988;1
134374;5989;1
134375;5990;1
134439;5991;1
134440;5992;1
134444;5993;1
134445;5994;1
134446;5995;1
134447;5996;1
134449;5997;1
134567;5998;1
134568;5999;1
134569;6000;1
134570;6001;1
134571;6002;1
134573;6003;1
134574;6004;1
134575;6005;1
134576;6006;1
134577;6007;1
134578;6008;1
134579;6009;1
134580;6010;1
134581;6011;1
134582;6012;1
134742;6013;1
134844;6014;1
134867;6015;1
134886;6016;1
134887;6017;1
134891;6018;1
134892;6019;1
134897;6020;1
134898;6021;1
134914;6022;1
134915;6023;1
134916;6024;1
134917;6025;1
134919;6026;1
134920;6027;1
134922;6028;1
134923;6029;1
134924;6030;1
134925;6031;1
134927;6032;1
134928;6033;1
134929;6034;1
134977;6035;1
134982;6036;1
134983;6037;1
134985;6038;1
135001;6039;1
135032;6040;1
135038;6041;1
135039;6042;1
135041;6043;1
135042;6044;1
135044;6045;1
135045;6046;1
135046;6047;1
135047;6048;1
135051;6049;1
135063;6050;1
135153;6051;1
135154;6052;1
135155;6053;1
135164;6054;1
135165;6055;1
135185;6056;1
135186;6057;1
135187;6058;1
135280;6059;1
135281;6060;1
135284;6061;1
135381;6062;1
135382;6063;1
135383;6064;1
135454;6065;1
136139;6066;1
136173;6067;1
136213;6068;1
136216;6069;1
136346;6070;1
136351;6071;1
136413;6072;1
136498;6073;1
137621;6074;1
137801;6075;1
138404;6076;1
138471;6077;1
138562;6078;1
138571;6079;1
138642;6080;1
138708;6081;1
138804;6082;1
724930;6083;1
725076;6084;1
726329;6085;1
726771;6086;1
727331;6087;1
727701;6088;1
727861;6089;1
728210;6090;1
729274;6091;1
729919;6092;1
730358;6093;1
730590;6094;1
730605;6095;1
730804;6096;1
730821;6097;1
730842;6098;1
731475;6099;1
731715;6100;1
731768;6101;1
732720;6102;1
733730;6103;1
733941;6104;1
734042;6105;1
734112;6106;1
734518;6107;1
734520;6108;1
734990;6109;1
736531;6110;1
737867;6111;1
738212;6112;1
738225;6113;1
739202;6114;1
739358;6115;1
742977;6116;1
742978;6117;1
743140;6118;1
743341;6119;1
743362;6120;1
743669;6121;1
745139;6122;1
746554;6123;1
746729;6124;1
747026;6125;1
747246;6126;1
751792;6127;1
751798;6128;1
751997;6129;1
756849;6130;1
756858;6131;1
757077;6132;1
757703;6133;1
759300;6134;1
759414;6135;1
764618;6136;1
767805;6137;1
768329;6138;1
768577;6139;1
769062;6140;1
769392;6141;1
769578;6142;1
770151;6143;1
770627;6144;1
770674;6145;1
770941;6146;1
771940;6147;1
778297;6148;1
778485;6149;1
778491;6150;1
778682;6151;1
778686;6152;1
778694;6153;1
778702;6154;1
778827;6155;1
778880;6156;1
778891;6157;1
779039;6158;1
779092;6159;1
779188;6160;1
779226;6161;1
780427;6162;1
780428;6163;1
780620;6164;1
780630;6165;1
781452;6166;1
781679;6167;1
781683;6168;1
781808;6169;1
781816;6170;1
781864;6171;1
782486;6172;1
782497;6173;1
782806;6174;1
782937;6175;1
783335;6176;1
783358;6177;1
785317;6178;1
786259;6179;1
786553;6180;1
786833;6181;1
786843;6182;1
786848;6183;1
787164;6184;1
788493;6185;1
789080;6186;1
789086;6187;1
789278;6188;1
789449;6189;1
789508;6190;1
789521;6191;1
789849;6192;1
789960;6193;1
790010;6194;1
790053;6195;1
790217;6196;1
790220;6197;1
790252;6198;1
790261;6199;1
790867;6200;1
790873;6201;1
790968;6202;1
790971;6203;1
791618;6204;1
