ID;Visit#Daypart;Fact_Visit_Daypart_ID;Daypart_ID
415538;2.0;3584;1
415632;2.0;3585;1
418809;2.0;3586;1
419184;2.0;3587;1
419638;2.0;3588;1
420656;2.0;3589;1
423311;2.0;3590;1
423852;2.0;3591;1
424242;2.0;3592;1
424885;2.0;3593;1
433726;2.0;3594;1
433938;2.0;3595;1
436269;2.0;3596;1
437320;2.0;3597;1
437962;2.0;3598;1
438019;2.0;3599;1
438055;2.0;3600;1
438710;2.0;3601;1
439238;2.0;3602;1
439404;2.0;3603;1
439556;2.0;3604;1
439934;2.0;3605;1
441444;2.0;3606;1
441972;2.0;3607;1
442529;2.0;3608;1
442531;2.0;3609;1
444516;2.0;3610;1
445360;2.0;3611;1
446193;2.0;3612;1
446236;2.0;3613;1
446380;2.0;3614;1
447658;2.0;3615;1
447933;2.0;3616;1
447981;2.0;3617;1
449090;2.0;3618;1
449520;2.0;3619;1
449776;2.0;3620;1
450158;2.0;3621;1
450252;2.0;3622;1
450259;2.0;3623;1
450311;2.0;3624;1
452047;2.0;3625;1
453546;2.0;3626;1
453996;2.0;3627;1
454705;2.0;3628;1
454805;2.0;3629;1
456180;2.0;3630;1
456565;2.0;3631;1
458376;2.0;3632;1
458507;2.0;3633;1
458619;2.0;3634;1
458719;2.0;3635;1
89100;4.0;3636;3
94132;4.0;3637;3
97112;4.0;3638;3
97230;4.0;3639;3
98100;4.0;3640;3
108088;4.0;3641;3
108895;4.0;3642;3
110418;4.0;3643;3
115065;4.0;3644;3
116015;4.0;3645;3
117647;4.0;3646;3
119484;4.0;3647;3
120011;4.0;3648;3
120123;4.0;3649;3
121551;4.0;3650;3
121638;4.0;3651;3
122457;4.0;3652;3
124200;4.0;3653;3
124755;4.0;3654;3
126111;4.0;3655;3
133928;4.0;3656;3
134411;4.0;3657;3
134419;4.0;3658;3
134925;4.0;3659;3
135087;4.0;3660;3
138150;4.0;3661;3
138483;4.0;3662;3
138486;4.0;3663;3
138529;4.0;3664;3
138583;4.0;3665;3
138601;4.0;3666;3
138708;4.0;3667;3
138750;4.0;3668;3
138756;4.0;3669;3
138804;4.0;3670;3
139006;4.0;3671;3
140032;4.0;3672;3
140103;4.0;3673;3
140230;4.0;3674;3
140699;4.0;3675;3
140862;4.0;3676;3
141292;4.0;3677;3
357093;4.0;3678;3
359941;4.0;3679;3
369685;4.0;3680;3
378879;4.0;3681;3
379818;4.0;3682;3
384921;4.0;3683;3
387870;4.0;3684;3
401474;4.0;3685;3
419208;4.0;3686;3
425892;4.0;3687;3
429983;4.0;3688;3
442099;4.0;3689;3
449501;4.0;3690;3
449503;4.0;3691;3
451409;4.0;3692;3
451890;4.0;3693;3
454736;4.0;3694;3
726862;4.0;3695;3
730037;4.0;3696;3
730448;4.0;3697;3
734867;4.0;3698;3
738307;4.0;3699;3
740497;4.0;3700;3
741281;4.0;3701;3
744379;4.0;3702;3
746996;4.0;3703;3
747241;4.0;3704;3
749176;4.0;3705;3
757809;4.0;3706;3
767805;4.0;3707;3
770510;4.0;3708;3
771327;4.0;3709;3
783310;4.0;3710;3
784503;4.0;3711;3
786374;4.0;3712;3
790366;4.0;3713;3
790676;4.0;3714;3
792291;4.0;3715;3
798146;4.0;3716;3
800887;4.0;3717;3
808724;4.0;3718;3
809338;4.0;3719;3
810683;4.0;3720;3
813950;4.0;3721;3
814686;4.0;3722;3
814827;4.0;3723;3
816940;4.0;3724;3
819896;4.0;3725;3
821645;4.0;3726;3
822683;4.0;3727;3
823161;4.0;3728;3
823168;4.0;3729;3
824278;4.0;3730;3
830304;4.0;3731;3
831912;4.0;3732;3
836412;4.0;3733;3
837341;4.0;3734;3
838901;4.0;3735;3
841468;4.0;3736;3
842332;4.0;3737;3
842396;4.0;3738;3
120143;4.0;3739;1
748029;4.0;3740;1
103388;4.0;3741;5
103542;4.0;3742;5
108148;4.0;3743;5
109236;4.0;3744;5
123936;4.0;3745;5
127378;4.0;3746;5
134836;4.0;3747;5
138112;4.0;3748;5
138258;4.0;3749;5
359151;4.0;3750;5
361006;4.0;3751;5
367769;4.0;3752;5
369496;4.0;3753;5
373375;4.0;3754;5
389255;4.0;3755;5
390225;4.0;3756;5
394018;4.0;3757;5
413818;4.0;3758;5
414637;4.0;3759;5
430586;4.0;3760;5
431832;4.0;3761;5
434032;4.0;3762;5
455927;4.0;3763;5
749526;4.0;3764;5
758148;4.0;3765;5
776835;4.0;3766;5
811382;4.0;3767;5
813495;4.0;3768;5
814750;4.0;3769;5
817723;4.0;3770;5
820155;4.0;3771;5
823374;4.0;3772;5
827650;4.0;3773;5
828940;4.0;3774;5
834875;4.0;3775;5
835005;4.0;3776;5
840242;4.0;3777;5
844644;4.0;3778;5
845854;4.0;3779;5
846916;4.0;3780;5
102987;4.0;3781;5
106657;4.0;3782;5
120946;4.0;3783;5
121143;4.0;3784;5
121546;4.0;3785;5
121592;4.0;3786;5
133928;4.0;3787;5
135035;4.0;3788;5
135075;4.0;3789;5
136436;4.0;3790;5
138529;4.0;3791;5
138608;4.0;3792;5
138615;4.0;3793;5
138693;4.0;3794;5
138753;4.0;3795;5
138907;4.0;3796;5
139914;4.0;3797;5
139916;4.0;3798;5
140103;4.0;3799;5
140343;4.0;3800;5
140346;4.0;3801;5
140349;4.0;3802;5
140353;4.0;3803;5
140355;4.0;3804;5
140483;4.0;3805;5
140690;4.0;3806;5
140692;4.0;3807;5
140698;4.0;3808;5
140700;4.0;3809;5
140732;4.0;3810;5
359946;4.0;3811;5
359985;4.0;3812;5
382211;4.0;3813;5
382212;4.0;3814;5
382222;4.0;3815;5
382412;4.0;3816;5
399829;4.0;3817;5
399830;4.0;3818;5
437252;4.0;3819;5
437911;4.0;3820;5
438998;4.0;3821;5
441963;4.0;3822;5
443565;4.0;3823;5
443735;4.0;3824;5
445982;4.0;3825;5
446563;4.0;3826;5
447720;4.0;3827;5
448994;4.0;3828;5
449038;4.0;3829;5
452375;4.0;3830;5
452437;4.0;3831;5
455061;4.0;3832;5
456562;4.0;3833;5
460180;4.0;3834;5
460194;4.0;3835;5
733952;4.0;3836;5
747134;4.0;3837;5
749176;4.0;3838;5
782431;4.0;3839;5
783867;4.0;3840;5
790234;4.0;3841;5
792922;4.0;3842;5
795482;4.0;3843;5
796259;4.0;3844;5
797515;4.0;3845;5
799979;4.0;3846;5
802582;4.0;3847;5
803504;4.0;3848;5
807611;4.0;3849;5
808659;4.0;3850;5
808795;4.0;3851;5
810614;4.0;3852;5
810738;4.0;3853;5
811577;4.0;3854;5
813467;4.0;3855;5
817899;4.0;3856;5
818269;4.0;3857;5
819429;4.0;3858;5
819850;4.0;3859;5
819966;4.0;3860;5
822520;4.0;3861;5
824576;4.0;3862;5
826175;4.0;3863;5
831840;4.0;3864;5
832228;4.0;3865;5
90424;4.0;3866;5
91140;4.0;3867;5
92022;4.0;3868;5
94226;4.0;3869;5
94803;4.0;3870;5
103003;4.0;3871;5
107623;4.0;3872;5
108891;4.0;3873;5
108893;4.0;3874;5
109545;4.0;3875;5
109919;4.0;3876;5
110392;4.0;3877;5
110406;4.0;3878;5
112044;4.0;3879;5
112175;4.0;3880;5
112176;4.0;3881;5
112179;4.0;3882;5
112181;4.0;3883;5
117796;4.0;3884;5
121228;4.0;3885;5
123415;4.0;3886;5
130957;4.0;3887;5
132627;4.0;3888;5
132958;4.0;3889;5
134425;4.0;3890;5
134988;4.0;3891;5
135094;4.0;3892;5
135174;4.0;3893;5
137957;4.0;3894;5
138310;4.0;3895;5
138314;4.0;3896;5
138601;4.0;3897;5
138716;4.0;3898;5
138873;4.0;3899;5
139056;4.0;3900;5
349764;4.0;3901;5
353154;4.0;3902;5
367361;4.0;3903;5
368449;4.0;3904;5
369137;4.0;3905;5
370873;4.0;3906;5
379371;4.0;3907;5
383556;4.0;3908;5
398192;4.0;3909;5
399479;4.0;3910;5
422952;4.0;3911;5
439782;4.0;3912;5
439861;4.0;3913;5
446184;4.0;3914;5
447506;4.0;3915;5
448613;4.0;3916;5
451624;4.0;3917;5
451843;4.0;3918;5
452079;4.0;3919;5
454037;4.0;3920;5
455337;4.0;3921;5
456260;4.0;3922;5
457023;4.0;3923;5
459712;4.0;3924;5
459884;4.0;3925;5
737583;4.0;3926;5
742419;4.0;3927;5
749194;4.0;3928;5
749495;4.0;3929;5
750852;4.0;3930;5
794157;4.0;3931;5
796357;4.0;3932;5
797759;4.0;3933;5
803560;4.0;3934;5
805096;4.0;3935;5
805710;4.0;3936;5
806233;4.0;3937;5
812042;4.0;3938;5
817486;4.0;3939;5
818186;4.0;3940;5
819897;4.0;3941;5
824203;4.0;3942;5
824305;4.0;3943;5
826181;4.0;3944;5
828394;4.0;3945;5
828730;4.0;3946;5
829633;4.0;3947;5
829990;4.0;3948;5
836457;4.0;3949;5
837278;4.0;3950;5
837715;4.0;3951;5
838170;4.0;3952;5
842632;4.0;3953;5
844441;4.0;3954;5
856188;4.0;3955;5
857426;4.0;3956;5
89102;4.0;3957;4
91770;4.0;3958;4
92079;4.0;3959;4
92316;4.0;3960;4
92815;4.0;3961;4
93186;4.0;3962;4
95911;4.0;3963;4
109545;4.0;3964;4
120125;4.0;3965;4
122704;4.0;3966;4
123913;4.0;3967;4
124202;4.0;3968;4
124735;4.0;3969;4
124745;4.0;3970;4
124840;4.0;3971;4
132627;4.0;3972;4
134352;4.0;3973;4
134353;4.0;3974;4
134538;4.0;3975;4
134908;4.0;3976;4
137870;4.0;3977;4
138381;4.0;3978;4
138600;4.0;3979;4
138601;4.0;3980;4
138760;4.0;3981;4
138994;4.0;3982;4
139007;4.0;3983;4
139144;4.0;3984;4
140771;4.0;3985;4
140862;4.0;3986;4
367222;4.0;3987;4
367354;4.0;3988;4
369140;4.0;3989;4
371502;4.0;3990;4
371763;4.0;3991;4
383551;4.0;3992;4
386291;4.0;3993;4
386293;4.0;3994;4
398192;4.0;3995;4
402760;4.0;3996;4
406323;4.0;3997;4
406408;4.0;3998;4
406795;4.0;3999;4
422008;4.0;4000;4
437796;4.0;4001;4
439439;4.0;4002;4
439899;4.0;4003;4
441073;4.0;4004;4
442569;4.0;4005;4
448613;4.0;4006;4
449469;4.0;4007;4
451843;4.0;4008;4
454102;4.0;4009;4
457304;4.0;4010;4
458249;4.0;4011;4
460164;4.0;4012;4
734867;4.0;4013;4
736248;4.0;4014;4
742629;4.0;4015;4
743670;4.0;4016;4
743762;4.0;4017;4
747636;4.0;4018;4
750415;4.0;4019;4
783034;4.0;4020;4
788783;4.0;4021;4
790515;4.0;4022;4
800589;4.0;4023;4
803560;4.0;4024;4
805710;4.0;4025;4
806053;4.0;4026;4
806060;4.0;4027;4
806233;4.0;4028;4
807670;4.0;4029;4
812886;4.0;4030;4
813684;4.0;4031;4
816452;4.0;4032;4
816592;4.0;4033;4
820222;4.0;4034;4
824305;4.0;4035;4
826181;4.0;4036;4
826386;4.0;4037;4
826553;4.0;4038;4
828730;4.0;4039;4
829983;4.0;4040;4
829990;4.0;4041;4
830301;4.0;4042;4
833328;4.0;4043;4
833873;4.0;4044;4
837224;4.0;4045;4
837323;4.0;4046;4
839992;4.0;4047;4
840198;4.0;4048;4
842068;4.0;4049;4
845142;4.0;4050;4
98282;4.0;4051;4
100664;4.0;4052;4
102023;4.0;4053;4
109135;4.0;4054;4
109196;4.0;4055;4
111431;4.0;4056;4
111605;4.0;4057;4
112338;4.0;4058;4
112538;4.0;4059;4
115986;4.0;4060;4
116007;4.0;4061;4
117732;4.0;4062;4
118282;4.0;4063;4
123780;4.0;4064;4
125745;4.0;4065;4
125746;4.0;4066;4
125903;4.0;4067;4
126470;4.0;4068;4
127317;4.0;4069;4
132941;4.0;4070;4
133246;4.0;4071;4
133446;4.0;4072;4
133613;4.0;4073;4
133995;4.0;4074;4
133996;4.0;4075;4
133998;4.0;4076;4
134109;4.0;4077;4
134344;4.0;4078;4
134347;4.0;4079;4
137856;4.0;4080;4
138187;4.0;4081;4
138493;4.0;4082;4
138540;4.0;4083;4
139098;4.0;4084;4
346925;4.0;4085;4
359144;4.0;4086;4
359151;4.0;4087;4
359492;4.0;4088;4
361212;4.0;4089;4
374078;4.0;4090;4
376693;4.0;4091;4
380570;4.0;4092;4
383647;4.0;4093;4
385886;4.0;4094;4
387932;4.0;4095;4
392628;4.0;4096;4
392838;4.0;4097;4
394581;4.0;4098;4
408952;4.0;4099;4
411818;4.0;4100;4
411899;4.0;4101;4
412203;4.0;4102;4
416163;4.0;4103;4
416167;4.0;4104;4
416187;4.0;4105;4
416190;4.0;4106;4
416193;4.0;4107;4
416197;4.0;4108;4
417351;4.0;4109;4
420656;4.0;4110;4
432169;4.0;4111;4
435593;4.0;4112;4
437270;4.0;4113;4
437271;4.0;4114;4
440806;4.0;4115;4
445303;4.0;4116;4
447989;4.0;4117;4
449259;4.0;4118;4
449993;4.0;4119;4
450152;4.0;4120;4
450427;4.0;4121;4
454310;4.0;4122;4
737800;4.0;4123;4
743362;4.0;4124;4
749526;4.0;4125;4
758148;4.0;4126;4
779860;4.0;4127;4
780788;4.0;4128;4
798590;4.0;4129;4
800069;4.0;4130;4
802746;4.0;4131;4
806122;4.0;4132;4
806271;4.0;4133;4
808724;4.0;4134;4
809004;4.0;4135;4
809365;4.0;4136;4
810683;4.0;4137;4
814045;4.0;4138;4
814183;4.0;4139;4
814673;4.0;4140;4
815603;4.0;4141;4
816627;4.0;4142;4
818075;4.0;4143;4
818284;4.0;4144;4
820149;4.0;4145;4
822078;4.0;4146;4
823899;4.0;4147;4
825060;4.0;4148;4
825228;4.0;4149;4
827428;4.0;4150;4
827491;4.0;4151;4
836059;4.0;4152;4
836139;4.0;4153;4
840188;4.0;4154;4
844514;4.0;4155;4
844644;4.0;4156;4
845916;4.0;4157;4
846057;4.0;4158;4
846865;4.0;4159;4
846916;4.0;4160;4
847066;4.0;4161;4
97476;4.0;4162;4
97516;4.0;4163;4
100512;4.0;4164;4
106575;4.0;4165;4
106578;4.0;4166;4
108152;4.0;4167;4
109229;4.0;4168;4
118021;4.0;4169;4
120132;4.0;4170;4
133928;4.0;4171;4
134934;4.0;4172;4
135368;4.0;4173;4
135371;4.0;4174;4
135373;4.0;4175;4
135375;4.0;4176;4
138422;4.0;4177;4
138507;4.0;4178;4
138529;4.0;4179;4
138581;4.0;4180;4
138750;4.0;4181;4
138753;4.0;4182;4
138827;4.0;4183;4
138838;4.0;4184;4
138882;4.0;4185;4
138913;4.0;4186;4
139914;4.0;4187;4
139961;4.0;4188;4
140227;4.0;4189;4
140329;4.0;4190;4
140582;4.0;4191;4
140686;4.0;4192;4
140745;4.0;4193;4
141285;4.0;4194;4
362412;4.0;4195;4
410856;4.0;4196;4
411354;4.0;4197;4
430168;4.0;4198;4
431620;4.0;4199;4
431631;4.0;4200;4
432539;4.0;4201;4
432542;4.0;4202;4
432543;4.0;4203;4
440577;4.0;4204;4
441914;4.0;4205;4
441919;4.0;4206;4
442835;4.0;4207;4
446094;4.0;4208;4
446181;4.0;4209;4
446301;4.0;4210;4
446305;4.0;4211;4
447736;4.0;4212;4
448161;4.0;4213;4
451332;4.0;4214;4
451939;4.0;4215;4
452098;4.0;4216;4
452356;4.0;4217;4
454854;4.0;4218;4
731084;4.0;4219;4
731148;4.0;4220;4
733985;4.0;4221;4
736777;4.0;4222;4
737758;4.0;4223;4
748086;4.0;4224;4
758753;4.0;4225;4
786870;4.0;4226;4
790624;4.0;4227;4
792291;4.0;4228;4
792860;4.0;4229;4
792924;4.0;4230;4
795238;4.0;4231;4
795282;4.0;4232;4
797241;4.0;4233;4
799979;4.0;4234;4
800113;4.0;4235;4
800712;4.0;4236;4
803628;4.0;4237;4
803701;4.0;4238;4
806375;4.0;4239;4
807693;4.0;4240;4
808794;4.0;4241;4
808964;4.0;4242;4
809819;4.0;4243;4
809912;4.0;4244;4
809928;4.0;4245;4
809946;4.0;4246;4
810313;4.0;4247;4
810614;4.0;4248;4
811278;4.0;4249;4
811583;4.0;4250;4
813645;4.0;4251;4
816940;4.0;4252;4
819896;4.0;4253;4
819966;4.0;4254;4
820349;4.0;4255;4
821747;4.0;4256;4
822366;4.0;4257;4
823525;4.0;4258;4
824229;4.0;4259;4
825313;4.0;4260;4
826702;4.0;4261;4
828500;4.0;4262;4
830876;4.0;4263;4
833234;4.0;4264;4
97485;4.0;4265;2
102963;4.0;4266;2
102965;4.0;4267;2
102987;4.0;4268;2
106656;4.0;4269;2
108981;4.0;4270;2
109199;4.0;4271;2
109229;4.0;4272;2
118022;4.0;4273;2
119548;4.0;4274;2
121143;4.0;4275;2
121619;4.0;4276;2
121627;4.0;4277;2
121632;4.0;4278;2
121687;4.0;4279;2
123898;4.0;4280;2
133928;4.0;4281;2
134957;4.0;4282;2
134967;4.0;4283;2
135375;4.0;4284;2
138422;4.0;4285;2
138507;4.0;4286;2
138511;4.0;4287;2
138605;4.0;4288;2
138609;4.0;4289;2
138610;4.0;4290;2
138616;4.0;4291;2
138618;4.0;4292;2
138619;4.0;4293;2
138628;4.0;4294;2
138689;4.0;4295;2
138690;4.0;4296;2
138692;4.0;4297;2
138719;4.0;4298;2
138721;4.0;4299;2
138841;4.0;4300;2
138883;4.0;4301;2
139037;4.0;4302;2
139781;4.0;4303;2
139784;4.0;4304;2
139914;4.0;4305;2
140312;4.0;4306;2
140333;4.0;4307;2
140688;4.0;4308;2
140696;4.0;4309;2
141272;4.0;4310;2
141290;4.0;4311;2
141291;4.0;4312;2
357530;4.0;4313;2
362165;4.0;4314;2
363813;4.0;4315;2
372096;4.0;4316;2
381464;4.0;4317;2
381466;4.0;4318;2
381469;4.0;4319;2
382574;4.0;4320;2
382577;4.0;4321;2
388338;4.0;4322;2
393048;4.0;4323;2
399747;4.0;4324;2
431623;4.0;4325;2
431624;4.0;4326;2
431628;4.0;4327;2
431630;4.0;4328;2
432538;4.0;4329;2
433700;4.0;4330;2
434793;4.0;4331;2
437240;4.0;4332;2
438996;4.0;4333;2
440577;4.0;4334;2
444672;4.0;4335;2
444729;4.0;4336;2
448243;4.0;4337;2
448587;4.0;4338;2
449830;4.0;4339;2
450970;4.0;4340;2
452009;4.0;4341;2
453994;4.0;4342;2
454969;4.0;4343;2
457128;4.0;4344;2
459676;4.0;4345;2
459780;4.0;4346;2
459933;4.0;4347;2
725118;4.0;4348;2
729081;4.0;4349;2
731273;4.0;4350;2
733574;4.0;4351;2
736777;4.0;4352;2
744554;4.0;4353;2
758618;4.0;4354;2
779863;4.0;4355;2
781095;4.0;4356;2
782267;4.0;4357;2
783344;4.0;4358;2
784332;4.0;4359;2
784503;4.0;4360;2
787910;4.0;4361;2
789295;4.0;4362;2
790187;4.0;4363;2
791962;4.0;4364;2
794784;4.0;4365;2
795193;4.0;4366;2
798046;4.0;4367;2
799614;4.0;4368;2
800890;4.0;4369;2
801230;4.0;4370;2
805234;4.0;4371;2
806868;4.0;4372;2
809168;4.0;4373;2
809928;4.0;4374;2
810088;4.0;4375;2
810790;4.0;4376;2
811683;4.0;4377;2
814005;4.0;4378;2
815639;4.0;4379;2
816317;4.0;4380;2
817559;4.0;4381;2
817993;4.0;4382;2
818013;4.0;4383;2
818238;4.0;4384;2
818355;4.0;4385;2
819927;4.0;4386;2
821748;4.0;4387;2
821899;4.0;4388;2
824024;4.0;4389;2
828245;4.0;4390;2
828499;4.0;4391;2
828866;4.0;4392;2
831007;4.0;4393;2
831372;4.0;4394;2
831707;4.0;4395;2
832864;4.0;4396;2
110391;4.0;4397;2
111443;4.0;4398;2
111450;4.0;4399;2
111451;4.0;4400;2
112338;4.0;4401;2
112342;4.0;4402;2
112346;4.0;4403;2
112525;4.0;4404;2
112564;4.0;4405;2
112566;4.0;4406;2
112589;4.0;4407;2
113110;4.0;4408;2
114472;4.0;4409;2
118215;4.0;4410;2
118283;4.0;4411;2
120065;4.0;4412;2
123637;4.0;4413;2
125747;4.0;4414;2
131593;4.0;4415;2
132798;4.0;4416;2
133520;4.0;4417;2
133564;4.0;4418;2
133771;4.0;4419;2
134332;4.0;4420;2
134346;4.0;4421;2
134348;4.0;4422;2
134364;4.0;4423;2
134371;4.0;4424;2
134375;4.0;4425;2
135185;4.0;4426;2
135281;4.0;4427;2
136346;4.0;4428;2
138562;4.0;4429;2
372415;4.0;4430;2
386271;4.0;4431;2
387721;4.0;4432;2
390224;4.0;4433;2
392041;4.0;4434;2
398461;4.0;4435;2
399951;4.0;4436;2
400169;4.0;4437;2
445305;4.0;4438;2
445307;4.0;4439;2
742977;4.0;4440;2
756858;4.0;4441;2
757873;4.0;4442;2
764618;4.0;4443;2
768329;4.0;4444;2
768577;4.0;4445;2
769062;4.0;4446;2
769578;4.0;4447;2
780427;4.0;4448;2
781444;4.0;4449;2
781679;4.0;4450;2
786237;4.0;4451;2
790010;4.0;4452;2
791618;4.0;4453;2
792011;4.0;4454;2
792648;4.0;4455;2
792734;4.0;4456;2
795707;4.0;4457;2
798287;4.0;4458;2
798981;4.0;4459;2
800565;4.0;4460;2
806981;4.0;4461;2
808825;4.0;4462;2
809723;4.0;4463;2
817010;4.0;4464;2
824554;4.0;4465;2
825143;4.0;4466;2
826617;4.0;4467;2
827262;4.0;4468;2
827808;4.0;4469;2
829293;4.0;4470;2
115903;4.0;4471;2
115904;4.0;4472;2
119160;4.0;4473;2
120472;4.0;4474;2
122218;4.0;4475;2
125891;4.0;4476;2
127298;4.0;4477;2
130167;4.0;4478;2
134267;4.0;4479;2
137875;4.0;4480;2
138162;4.0;4481;2
138290;4.0;4482;2
138479;4.0;4483;2
138493;4.0;4484;2
139030;4.0;4485;2
139034;4.0;4486;2
139098;4.0;4487;2
139211;4.0;4488;2
139300;4.0;4489;2
139312;4.0;4490;2
366483;4.0;4491;2
373321;4.0;4492;2
379615;4.0;4493;2
379818;4.0;4494;2
380570;4.0;4495;2
402936;4.0;4496;2
402940;4.0;4497;2
418519;4.0;4498;2
430901;4.0;4499;2
448508;4.0;4500;2
450932;4.0;4501;2
457622;4.0;4502;2
730883;4.0;4503;2
731177;4.0;4504;2
735683;4.0;4505;2
746013;4.0;4506;2
748374;4.0;4507;2
748578;4.0;4508;2
752673;4.0;4509;2
758148;4.0;4510;2
763558;4.0;4511;2
770602;4.0;4512;2
778056;4.0;4513;2
780698;4.0;4514;2
782122;4.0;4515;2
782293;4.0;4516;2
792834;4.0;4517;2
799951;4.0;4518;2
800503;4.0;4519;2
802746;4.0;4520;2
803687;4.0;4521;2
804986;4.0;4522;2
805355;4.0;4523;2
809422;4.0;4524;2
810143;4.0;4525;2
810265;4.0;4526;2
812228;4.0;4527;2
812367;4.0;4528;2
816264;4.0;4529;2
818581;4.0;4530;2
822078;4.0;4531;2
823071;4.0;4532;2
824049;4.0;4533;2
852219;4.0;4534;2
852780;4.0;4535;2
106832;4.0;4536;2
107799;4.0;4537;2
108082;4.0;4538;2
108253;4.0;4539;2
116071;4.0;4540;2
116952;4.0;4541;2
117427;4.0;4542;2
117897;4.0;4543;2
119427;4.0;4544;2
135213;4.0;4545;2
358962;4.0;4546;2
358963;4.0;4547;2
359492;4.0;4548;2
362269;4.0;4549;2
383126;4.0;4550;2
386764;4.0;4551;2
389207;4.0;4552;2
410249;4.0;4553;2
413391;4.0;4554;2
414540;4.0;4555;2
416088;4.0;4556;2
416242;4.0;4557;2
449653;4.0;4558;2
453726;4.0;4559;2
458610;4.0;4560;2
744338;4.0;4561;2
758732;4.0;4562;2
808724;4.0;4563;2
813595;4.0;4564;2
846838;4.0;4565;2
847035;4.0;4566;2
849042;4.0;4567;2
849342;4.0;4568;2
849390;4.0;4569;2
89965;4.0;4570;2
92021;4.0;4571;2
92072;4.0;4572;2
92079;4.0;4573;2
92183;4.0;4574;2
92316;4.0;4575;2
92584;4.0;4576;2
93981;4.0;4577;2
93982;4.0;4578;2
94027;4.0;4579;2
94133;4.0;4580;2
94211;4.0;4581;2
94803;4.0;4582;2
94984;4.0;4583;2
96602;4.0;4584;2
97223;4.0;4585;2
101923;4.0;4586;2
107045;4.0;4587;2
107625;4.0;4588;2
107628;4.0;4589;2
109920;4.0;4590;2
111435;4.0;4591;2
112010;4.0;4592;2
117480;4.0;4593;2
119276;4.0;4594;2
120166;4.0;4595;2
120167;4.0;4596;2
120168;4.0;4597;2
120169;4.0;4598;2
121311;4.0;4599;2
123293;4.0;4600;2
123942;4.0;4601;2
124188;4.0;4602;2
124220;4.0;4603;2
125736;4.0;4604;2
132949;4.0;4605;2
133868;4.0;4606;2
134493;4.0;4607;2
134908;4.0;4608;2
135173;4.0;4609;2
135293;4.0;4610;2
137870;4.0;4611;2
138299;4.0;4612;2
138302;4.0;4613;2
138304;4.0;4614;2
138306;4.0;4615;2
138379;4.0;4616;2
138654;4.0;4617;2
138658;4.0;4618;2
138716;4.0;4619;2
138763;4.0;4620;2
138996;4.0;4621;2
139007;4.0;4622;2
139045;4.0;4623;2
140862;4.0;4624;2
350141;4.0;4625;2
351106;4.0;4626;2
351107;4.0;4627;2
351113;4.0;4628;2
351116;4.0;4629;2
352060;4.0;4630;2
369138;4.0;4631;2
369142;4.0;4632;2
371754;4.0;4633;2
392407;4.0;4634;2
398810;4.0;4635;2
398811;4.0;4636;2
399421;4.0;4637;2
406795;4.0;4638;2
448271;4.0;4639;2
449472;4.0;4640;2
449904;4.0;4641;2
451504;4.0;4642;2
453741;4.0;4643;2
455232;4.0;4644;2
455408;4.0;4645;2
457307;4.0;4646;2
457778;4.0;4647;2
458245;4.0;4648;2
458314;4.0;4649;2
459113;4.0;4650;2
459274;4.0;4651;2
459503;4.0;4652;2
459884;4.0;4653;2
460164;4.0;4654;2
460225;4.0;4655;2
731668;4.0;4656;2
733654;4.0;4657;2
735105;4.0;4658;2
737360;4.0;4659;2
739939;4.0;4660;2
743290;4.0;4661;2
743628;4.0;4662;2
743762;4.0;4663;2
747636;4.0;4664;2
748738;4.0;4665;2
749558;4.0;4666;2
750852;4.0;4667;2
783034;4.0;4668;2
783948;4.0;4669;2
784329;4.0;4670;2
793942;4.0;4671;2
794229;4.0;4672;2
800247;4.0;4673;2
804690;4.0;4674;2
806053;4.0;4675;2
807670;4.0;4676;2
807673;4.0;4677;2
808242;4.0;4678;2
808625;4.0;4679;2
811887;4.0;4680;2
812886;4.0;4681;2
816824;4.0;4682;2
817778;4.0;4683;2
818195;4.0;4684;2
820222;4.0;4685;2
825074;4.0;4686;2
827304;4.0;4687;2
828730;4.0;4688;2
829633;4.0;4689;2
830301;4.0;4690;2
831832;4.0;4691;2
833028;4.0;4692;2
833324;4.0;4693;2
833571;4.0;4694;2
835722;4.0;4695;2
836093;4.0;4696;2
837236;4.0;4697;2
838703;4.0;4698;2
838961;4.0;4699;2
839680;4.0;4700;2
840436;4.0;4701;2
841410;4.0;4702;2
725466;4.0;4703;6
728210;4.0;4704;6
730347;4.0;4705;6
730842;4.0;4706;6
731177;4.0;4707;6
731486;4.0;4708;6
732986;4.0;4709;6
734147;4.0;4710;6
734255;4.0;4711;6
734914;4.0;4712;6
736254;4.0;4713;6
736467;4.0;4714;6
737921;4.0;4715;6
740497;4.0;4716;6
743362;4.0;4717;6
744338;4.0;4718;6
744379;4.0;4719;6
745160;4.0;4720;6
746410;4.0;4721;6
748086;4.0;4722;6
749403;4.0;4723;6
751997;4.0;4724;6
752673;4.0;4725;6
755951;4.0;4726;6
757077;4.0;4727;6
768538;4.0;4728;6
770941;4.0;4729;6
778056;4.0;4730;6
778891;4.0;4731;6
779634;4.0;4732;6
780133;4.0;4733;6
780788;4.0;4734;6
781816;4.0;4735;6
783057;4.0;4736;6
783281;4.0;4737;6
789080;4.0;4738;6
789725;4.0;4739;6
790252;4.0;4740;6
790378;4.0;4741;6
792893;4.0;4742;6
792894;4.0;4743;6
793209;4.0;4744;6
793569;4.0;4745;6
794511;4.0;4746;6
